Seed,MAE,Param
150,-0.33962868388545275,"{'hidden_layer_size_0': 78, 'hidden_layer_size_1': 57, 'hidden_layer_size_2': 74}"
151,-0.35034506780612107,"{'hidden_layer_size_0': 82, 'hidden_layer_size_1': 50, 'hidden_layer_size_2': 39}"
152,-0.24986936876393018,"{'hidden_layer_size_0': 38, 'hidden_layer_size_1': 3, 'hidden_layer_size_2': 45}"
153,-0.38549126763295727,"{'hidden_layer_size_0': 44, 'hidden_layer_size_1': 81, 'hidden_layer_size_2': 8}"
154,-0.32460895232075115,"{'hidden_layer_size_0': 16, 'hidden_layer_size_1': 20, 'hidden_layer_size_2': 80}"
155,-0.37638151529231745,"{'hidden_layer_size_0': 94, 'hidden_layer_size_1': 78, 'hidden_layer_size_2': 25}"
156,-0.36444307583918023,"{'hidden_layer_size_0': 97, 'hidden_layer_size_1': 42, 'hidden_layer_size_2': 99}"
157,-0.3766511935238096,"{'hidden_layer_size_0': 83, 'hidden_layer_size_1': 43, 'hidden_layer_size_2': 35}"
158,-0.2556889373960318,"{'hidden_layer_size_0': 82, 'hidden_layer_size_1': 23, 'hidden_layer_size_2': 31}"
159,-0.395465089111648,"{'hidden_layer_size_0': 10, 'hidden_layer_size_1': 72, 'hidden_layer_size_2': 82}"
160,-0.24798026919845373,"{'hidden_layer_size_0': 36, 'hidden_layer_size_1': 28, 'hidden_layer_size_2': 24}"
161,-0.48163878149926354,"{'hidden_layer_size_0': 92, 'hidden_layer_size_1': 18, 'hidden_layer_size_2': 92}"
162,-0.348930993374741,"{'hidden_layer_size_0': 26, 'hidden_layer_size_1': 54, 'hidden_layer_size_2': 56}"
163,-0.3684663135315521,"{'hidden_layer_size_0': 51, 'hidden_layer_size_1': 79, 'hidden_layer_size_2': 36}"
164,-0.3219696768230609,"{'hidden_layer_size_0': 58, 'hidden_layer_size_1': 49, 'hidden_layer_size_2': 56}"
165,-0.4402460896956276,"{'hidden_layer_size_0': 84, 'hidden_layer_size_1': 94, 'hidden_layer_size_2': 57}"
166,-0.3326713466061718,"{'hidden_layer_size_0': 45, 'hidden_layer_size_1': 100, 'hidden_layer_size_2': 8}"
167,-0.28861724964020374,"{'hidden_layer_size_0': 16, 'hidden_layer_size_1': 47, 'hidden_layer_size_2': 4}"
168,-0.45472263642169564,"{'hidden_layer_size_0': 85, 'hidden_layer_size_1': 71, 'hidden_layer_size_2': 90}"
169,-0.36506380728831545,"{'hidden_layer_size_0': 37, 'hidden_layer_size_1': 63, 'hidden_layer_size_2': 64}"
170,-0.3597714002819534,"{'hidden_layer_size_0': 14, 'hidden_layer_size_1': 25, 'hidden_layer_size_2': 33}"
171,-0.2770823360511171,"{'hidden_layer_size_0': 21, 'hidden_layer_size_1': 48, 'hidden_layer_size_2': 16}"
172,-0.32367936377327056,"{'hidden_layer_size_0': 44, 'hidden_layer_size_1': 11, 'hidden_layer_size_2': 19}"
173,-0.41130859191335123,"{'hidden_layer_size_0': 92, 'hidden_layer_size_1': 88, 'hidden_layer_size_2': 73}"
174,-0.47170202412897755,"{'hidden_layer_size_0': 85, 'hidden_layer_size_1': 84, 'hidden_layer_size_2': 91}"
175,-0.41717846477109666,"{'hidden_layer_size_0': 96, 'hidden_layer_size_1': 43, 'hidden_layer_size_2': 32}"
176,-0.3918041641845209,"{'hidden_layer_size_0': 65, 'hidden_layer_size_1': 27, 'hidden_layer_size_2': 8}"
177,-0.35520297427418035,"{'hidden_layer_size_0': 48, 'hidden_layer_size_1': 15, 'hidden_layer_size_2': 29}"
178,-0.42083035796844626,"{'hidden_layer_size_0': 83, 'hidden_layer_size_1': 38, 'hidden_layer_size_2': 7}"
179,-0.24662253338588191,"{'hidden_layer_size_0': 54, 'hidden_layer_size_1': 13, 'hidden_layer_size_2': 58}"
180,-0.30443426245470384,"{'hidden_layer_size_0': 62, 'hidden_layer_size_1': 29, 'hidden_layer_size_2': 14}"
181,-0.3625166868342977,"{'hidden_layer_size_0': 76, 'hidden_layer_size_1': 21, 'hidden_layer_size_2': 78}"
182,-0.43230615111289017,"{'hidden_layer_size_0': 46, 'hidden_layer_size_1': 47, 'hidden_layer_size_2': 64}"
183,-0.36813802849318955,"{'hidden_layer_size_0': 48, 'hidden_layer_size_1': 21, 'hidden_layer_size_2': 27}"
184,-0.3796292944034826,"{'hidden_layer_size_0': 42, 'hidden_layer_size_1': 32, 'hidden_layer_size_2': 29}"
185,-0.24190496136119277,"{'hidden_layer_size_0': 9, 'hidden_layer_size_1': 76, 'hidden_layer_size_2': 57}"
186,-0.34043651216626625,"{'hidden_layer_size_0': 20, 'hidden_layer_size_1': 58, 'hidden_layer_size_2': 26}"
187,-0.2938752067835777,"{'hidden_layer_size_0': 44, 'hidden_layer_size_1': 27, 'hidden_layer_size_2': 83}"
188,-0.40109713571485994,"{'hidden_layer_size_0': 76, 'hidden_layer_size_1': 94, 'hidden_layer_size_2': 2}"
