训练集mae,测试集mae,整体mae,训练集mse,测试集mse,整体mse,训练集r2,测试集r2,整体r2
1.7558183334211794,3.715306528835239,1.955981106071003,8.350694219619763,31.116961005502336,10.676280611726044,0.9168963550889275,0.09746442023757196,0.8868310317102649
1.9752691548009165,3.6777339656829175,2.1491768505361746,9.122443059280906,36.9547129189198,11.965524389028966,0.9005052942200856,0.6690982494339505,0.8731650001157896
3.018398320400828,4.3548503920216435,3.154917618039514,17.232428308321598,30.979309338299387,18.636679596330083,0.8252332178778894,0.40304396067308135,0.8024505088460715
1.7570048192215602,2.7496898238253573,1.8584081261434537,7.640555382178982,17.83954167521399,8.682387315338472,0.9204637053162821,0.7722170791999519,0.9079663741987497
1.5519660534067419,5.523532392674465,1.95766369021366,6.435346446085524,85.83427746365747,14.545989937127821,0.9268510558138761,0.4247657053890844,0.8458119701228526
1.701553365227139,4.185297921334523,1.955269206980044,7.503399702850502,43.98710330833378,11.23022964104503,0.9201792991553046,0.5478889584262093,0.8809591515665118
1.6505765028755228,3.6889591189007676,1.858798383007134,7.773979820093235,26.023777114760744,9.638206425462498,0.9193184384003762,0.6510862288482353,0.8978346563750778
1.9127129542773162,5.056774298898138,2.2338805109858946,10.180962161790017,91.03291908528077,18.440033030318645,0.8830365822809654,0.41764331828639123,0.8045349696993007
1.6947384502032772,5.076349511771742,2.040171838212959,7.121622460688102,78.02915440238874,14.364864970861818,0.9206731737265531,0.4160963684755151,0.8477319014462503
3.0410472750773394,3.834204550245886,3.1220687171644497,17.300557917600216,31.75667523582238,18.77725807376269,0.8205314274131891,0.5800923721775005,0.8009603717999061
1.8974111880097986,5.359052038363638,2.2510196619706746,10.234240777043155,103.84455847340651,19.796585057854465,0.889243853245474,0.06706623602813033,0.7901554681696237
1.7973113902965183,3.7119885828521895,1.9928966949124205,7.86446969638176,40.625369574089994,11.211013232276688,0.9186328579041265,0.44328920777226555,0.881162846208273
1.5878010991345286,5.127193373498369,1.9493519228598668,7.169948573263205,43.58187625748077,10.889446562511235,0.9241751374264908,0.5219116772829748,0.8845714647690995
1.7599287744326235,4.048032217395533,1.9936597712944262,8.527550627041057,29.363329723589782,10.655936663785283,0.9107831086644228,0.6394680961244494,0.8870466783088441
1.693553282396014,4.430093958578027,1.973092383726435,7.43551260542775,30.31090176130341,9.772245906296769,0.9235393431827219,0.5581502634931497,0.8964138329340523
1.9700849928946256,6.6609925930292375,2.4492637262417096,7.6929479577425495,111.34824825087166,18.281392611341754,0.9103030395823296,0.2857041339684915,0.8062165639920685
1.71008735364953,4.577312145947275,2.00297590770145,7.29814610846167,66.34374156378335,13.329685429166576,0.9213931147391079,0.381938926565663,0.8587048427718673
1.7094461291681564,4.179457093208631,1.9617590771077746,8.279010518170564,28.222950162046256,10.31629467534066,0.9143502909429116,0.6178654333769864,0.8906468959143963
2.6164345932012543,3.905549870475195,2.748118411847517,12.85084632554509,22.558598022953646,13.84249838065672,0.8726325527119312,0.3073573280412979,0.8532690065704459
1.6402712113422127,5.109950815178514,1.9947008482932325,7.510606649199207,49.20861777395442,11.770080903878503,0.923194332785875,0.22827983348367387,0.8752367082675157
2.023326705401676,3.916158850275588,2.216680526652237,8.2561858380035,29.429129424848945,10.419013408702765,0.9168047058836108,0.42520400723414575,0.8895580735518733
1.6759107941232343,5.3170661717195635,2.047856773555117,7.279786319810179,92.58844789127234,15.99411196420685,0.9167497017645023,0.3974733110384234,0.8304618232203651
1.693079375376365,5.744604904585139,2.1069448864245732,9.835426887052133,70.79601566175957,16.062583804898594,0.8894550272808687,0.4822845065741359,0.8297360191833794
1.870585473433134,4.339994061416668,2.1228368883346773,11.719836188904779,43.8734599492995,15.004346142923593,0.8816721374177536,0.12056331844892854,0.8409533774344838
1.5483550018757855,4.909924872977885,1.8917411715044945,6.489721948456753,73.97448745042902,13.383327026615213,0.9293433466834911,0.3632585574209357,0.858136239860287
1.5990741240515114,5.0249808924851305,1.949032342332365,6.947825682552078,85.26868514705977,14.948343584840497,0.9246152936048806,0.229756795606607,0.8415470066158759
1.6654140609181771,4.247507478566691,1.9291762917532405,7.252442914093756,36.93204908184048,10.284230640906593,0.926058636716616,0.39647990800235156,0.8909867758621118
1.8530525694039042,5.1546954788693,2.190317167682627,6.6358170624742145,63.70990382757791,12.465965710522445,0.9242919919322781,0.5712707917189613,0.867860303648673
3.0275341718513777,4.215578612432858,3.1488935501903463,17.300108793840593,35.48145083047071,19.157342657797432,0.8273875471431454,0.1510517357903528,0.7969314611893324
2.7015084541444185,3.180515418147326,2.7504392730479412,13.834760557310284,14.771904578627318,13.93049032292869,0.8624595468450523,0.3782874894322824,0.852336288736691
1.7245962883591825,4.294359924854874,1.9870990254205703,7.326814305834434,35.981918537785475,10.253948609098247,0.922304000526742,0.6173391957608594,0.8913077665162639
3.134842401187,3.23392639575555,3.1449638845031425,19.04222663580644,23.40931123433879,19.48832667544146,0.8049446659968849,0.6411804453646743,0.7934230183936246
1.7173634290997113,4.174003642598749,1.9683105476829466,7.751371935143307,31.79781412156286,10.207728932680785,0.9215793919748293,0.39372914042508,0.8917976967911485
1.596810320535808,5.419322983963208,1.987282044219252,6.330751989051439,81.07884742347876,13.966310124826274,0.9268891024430961,0.478572190729456,0.8519565975153268
1.8657060779092816,3.7037872842736843,2.0534670613551076,10.793655197503433,59.2376238540492,15.742232640914022,0.8846950951834158,0.41200189446940394,0.8331317533380934
1.690049325510364,3.6182329157246964,1.8870143159086021,7.815181112475841,34.781610046383655,10.569816326154596,0.9178367208001181,0.5982207851681804,0.8879595570643654
1.6251414817196908,4.6973042529920805,1.93896456050558,7.062312165167346,34.26968628267787,9.841560058891538,0.9268025298962945,0.5447151605783515,0.8956791003598249
1.8528432227713985,3.0055857504535597,1.9705964917281782,9.110724130098236,15.202578634402785,9.733010342903539,0.9061033306479878,0.7833102014634363,0.896829731353264
2.9143880233375374,4.933915524792451,3.1206838433786315,15.980944763916442,64.7896253349634,20.966777725475,0.8369045932077972,-0.04288377730459736,0.7777513827291025
1.6522314374359588,4.326855238405359,1.9254456966747684,6.757651508683768,81.8562986429914,14.42901868907003,0.9270825668972538,0.24286404191169775,0.8470518696668683
1.9900324851682336,5.0984225631198,2.3075562028084478,11.662749739548863,73.88272190428437,18.018553347774535,0.8681090071113622,0.494350199008442,0.8090026698809739
2.2945721635051086,4.557974042358445,2.525779882312708,10.723150599812147,53.09478533353484,15.0514358683107,0.8828464036061456,0.540649166253012,0.8404542246084283
2.2082442829571516,3.5670869294778744,2.347050789859806,11.905938065962301,36.396366225317315,14.407648469337277,0.8725765812629154,0.636431702659911,0.8472783947842977
2.122455472761078,4.4565789473684205,2.3608874405973115,16.217262643066633,43.19830347368422,18.97339046985015,0.8274675169774541,0.548876613821699,0.7988813611668367
1.5413478721232294,4.827210923596075,1.8770005494242192,5.704922197938062,64.86207815407015,11.747857483779514,0.9366567660275515,0.4893721169210592,0.8754722773402983
3.0780705172136145,3.5310855548210007,3.124346246861681,18.066508409664557,23.288091054801114,18.599895884167758,0.8104921419115109,0.7277185899019376,0.8028404175517967
1.8010996170433347,4.585682219992329,2.0855462270219953,9.380062477999145,67.47506407851307,15.314498125363468,0.8949408726845824,0.5030841571186546,0.8376657549803508
1.7450996950976507,2.944068825910931,1.867575036417287,8.556501806198835,18.048349898058852,9.526099191926471,0.9117690978284435,0.7448937872557686,0.8990229971857486
1.5754866663662106,5.760740526635714,2.003012598329225,7.337304464573547,83.689072118091,15.136678579717804,0.9171273393907889,0.397953396807485,0.8395506487232491
1.8258212444099093,3.9916807656506315,2.0470649589452523,8.58716174106917,29.544817363784283,10.727997530486306,0.912494595924778,0.5070648109899354,0.8862828304637751
1.6625718939785363,5.010523854226925,2.004566986692081,7.332164011235841,44.367867968965456,11.115381082186715,0.9264543081858762,-0.013876072984524868,0.8821765505267155
