feature_value,shap_value
1.336962473675229,2.4553595781281734
-0.2618498662288878,-0.21196828000684131
-0.5665740001109798,-1.1061137371985057
-0.318243618319021,-0.510091417976063
0.24074708145710313,-0.5420729928158854
0.600875604452462,2.856929433804486
-0.7097349841901631,-1.134952192983283
-0.5032547009419074,-0.9356852231134778
-0.6219783892242468,-0.40459570795671707
-0.44686094885177424,-1.4159340571940076
-0.540652661409056,-0.9039720082436147
-0.5378824425774802,-0.8248066540406722
-0.4458715858749082,-0.4859735051284605
0.1319170323047396,-0.47324397256142914
-0.5652878273049224,-0.9661749539237628
0.5890032362483157,2.5427976534484364
-0.5814144634866008,-1.0785887199001636
0.7651100395976544,1.4479162351821218
0.12400212224893425,-0.3903095978970491
-0.29548824488759445,-0.6952058062590617
-0.25789241120098505,-0.7893878884929758
-0.27866905555824123,-0.8361909021362152
-0.5497548107816266,-0.7955257381034015
-0.6711497844062493,-1.0197935003536287
-0.20149865911085202,-0.902530001846651
2.2946668962306256,2.6994045067420838
0.08442755948815431,-0.2430090656151882
-0.4201481172720069,-0.8824390607059134
-0.3192329844163252,-0.30923623650777643
-0.5240313452991634,-1.1329694897533453
-0.602191107843857,-1.356014852207503
-0.48346741956151745,-0.8130327399908882
0.9016422833066513,2.760936032231225
0.5276626630329757,1.24393624460169
-0.41619066224410417,-0.7655132220795735
-0.3172542553421548,-0.7518900043674644
0.743344029143094,3.964971808562114
1.768325209015904,3.808798708302867
0.8125995155346777,3.906128763770745
-0.06001959739708614,-0.3389091353403337
-0.6833189624395867,-1.0694209351816477
-0.38848846768747086,-0.6949718126771687
-0.5527229059531013,-0.9844624619362563
-0.2242540325422784,-0.6396337545321223
-0.37661609948332436,-0.828519897280484
-0.5888346936141922,-0.7702568087333725
0.1477468586572268,-0.6384570839496172
1.7643677539880014,4.694616005190026
0.37925805111983246,-0.7807557767207765
-0.2541328262721051,-0.7283209829360845
0.14576812958305643,-0.5529622090413019
-0.2400838588947656,-0.5720810843092493
0.20908743187256695,-0.3410003445759567
-0.5438186266795534,-0.898702989677457
0.5514073994412683,2.801718308129261
0.4109177007043686,-0.8007773256784497
-0.3726586444554218,-0.6703862472924205
1.052025621173527,2.574682716941171
-0.09266860995848843,-0.5562581709453985
0.10025738272020353,-0.5416797216538531
-0.11839207544095154,-0.7102545880592004
1.630803602330041,4.729797652237569
-0.44290349382387145,-0.1846775295525054
0.06859773313566726,-0.7362402551433519
0.3555133147115398,-0.5537723885272737
-0.5497548107816266,-0.816082094357375
1.3607072132039597,2.979292228489125
-0.6899477028097729,-1.0618256642547084
-0.6763934122402094,-1.1047370650246837
1.4754734433379584,5.564847368146535
1.8118572299250244,2.2412945297018925
0.30406638374661366,-0.490216610058183
-0.45180776997698135,-0.9728885103132435
-0.39541401788684816,-0.6903397502151164
-0.5294728494730226,-1.0716894453206367
0.05078918082944784,-0.40231307320373305
0.2842791023662237,-0.6433254186198063
-0.22128594049124184,-0.5954164485334149
-0.04418977104459893,-0.7278647196254652
-0.4221268463461775,-0.8990046956423478
-0.6951913306437333,-1.1738827351137695
-0.44883967792594476,-0.26221068596912556
-0.5296707226924834,-0.9496137777778522
-0.25888177417785124,-0.6592766412302223
0.45444972161348923,-0.5517333162203713
-0.42608430449451823,-0.6381107193140076
-0.012530121460062672,-0.623429056633068
-0.035285494891489216,-0.6807247065885484
1.841142403996469,2.9317299095476725
-0.07881751268017176,-0.7855469530136132
-0.5309568954985409,-1.1003914905916852
0.3119812938024192,-0.5949248312720946
1.0757703575818196,2.884975477598854
0.26844927601373664,-0.7395458509906009
0.1299383063510074,-0.43956098369750957
-0.34297772082461775,-0.8606870674995979
-0.04468445409325102,-0.4821660559635493
-0.3093393421659113,-0.4287478866912673
0.6028543335266325,3.1678032815649266
-0.18289861392678905,-0.5518531280889295
-0.0916792469816224,-0.2799886898233717
3.4581590457661653,1.237839584916528
-0.5163143053423807,-0.898550378551898
-0.1975412009625111,-0.7313327873768538
-0.664521044036063,-1.143724865722843
0.29615147057037006,-0.5512426312313529
-0.4554684151756928,-0.9243573770569729
0.9026316462835176,2.0852864235681356
-0.3172542553421548,-0.4618692930836918
0.1398319454809833,-0.515477585755479
-0.6724359572123066,-0.9214817437758337
-0.4567545879817501,-1.149201297394982
0.8106207864605074,2.890559010024356
1.0381745238952103,1.368118515894415
-0.6815381065848773,-1.0594269712608042
-0.18804330827145696,-0.6390483405625212
-0.5606378160089066,-1.032392610757807
1.827291306718152,3.312572548674657
-0.5027600178932553,-0.8118113584412538
-0.13620063086760914,-0.5672695343234996
-0.6575954969571237,-1.0623293186870104
-0.653143358880569,-1.0628045689603334
-0.4895025402733211,-1.1977744225092128
-0.4297449496932297,-1.1542184534130315
-0.44062795492050977,-1.1367284376478157
-0.1585602578601139,-0.5321121516087881
2.0944196069136347,3.982462277653553
-0.6454263189237863,-1.0192966383316975
1.8722084370430603,2.6862149574841565
-0.4568535245914806,-1.1514780531834974
-0.04320040806773274,-0.42123348601698013
-0.6170315680990398,-1.180202758425977
0.4554390845903554,-0.47577739754795306
0.21304488690046963,-0.3759523772922796
-0.4023395649657875,-0.7800181171444002
-0.3865097417337385,-0.646581703169768
-0.0471578630956355,-0.5616273244342362
-0.6724359572123066,-0.8062487206029215
-0.6724359572123066,-1.0199172108297008
-0.6934104747890236,-0.9690660337183666
-0.6946966475950809,-1.035468057287124
-0.6946966475950809,-1.080384607243094
-0.6719412741636546,-1.0672165414366324
-0.6719412741636546,-1.1575271463291696
-0.5185898442457424,-0.8760582429261558
-0.6773827783375136,-0.8457039603130987
-0.6815381065848773,-1.0577766487746934
-0.7029083706005159,-0.9277662081942089
-0.5627154816928075,-1.0803425696353999
-0.5627154816928075,-1.0560594338808562
-0.5652878273049224,-1.053858877227362
-0.705777526041822,-1.1077056317468497
-0.4554684151756928,-0.9536616668976338
-0.6830221526103956,-0.9800162192624856
-0.49702170701064297,-0.8807693018623336
-0.5399601082613811,-0.9042704748879339
-0.6939051578376757,-0.966367025482696
-0.5508431134886612,-0.9193086408548554
-0.6939051578376757,-0.9195502665035903
-0.5225472992736451,-1.0329556443552081
-0.6915306823245837,-1.1026517334205572
-0.5667718733304408,-0.6150618566411598
-0.6923221752024269,-1.0304799213122544
-0.5252185846159285,-0.9308535184911126
-0.7110211569962204,-0.8561400057951681
-0.7110211569962204,-0.854804200885135
-0.5913081026165767,-1.0971671164803058
-0.47357377731110356,-1.0529211048690519
-0.6951913306437333,-1.122379110083483
-0.6951913306437333,-1.1635651366518163
-0.5238334720797027,-1.2047744097531583
-0.5238334720797027,-1.2352828164633973
-0.692816858251079,-1.2250166308909953
-0.674414686286477,-1.2053036153530772
-0.688265783564794,-1.2452568024619157
-0.5022653379650412,-0.9215603875914359
-0.688265783564794,-1.202351600664642
-0.5556909980041378,-0.8827094376003669
-0.6991487856716361,-1.1550723852078397
-0.5002866088908708,-0.8641766654066363
-0.5349143505264436,-0.9354282316078258
-0.6991487856716361,-1.173736444422274
-0.5665740001109798,-0.8320865222283617
-0.6967743132789818,-1.1896516316182755
-0.6967743132789818,-1.2091056869598908
-0.7001381517689403,-1.1526241900658258
-0.7001381517689403,-1.1686065045145317
-0.6942019676668671,-1.166513861910503
-0.5287802932049096,-1.1338149512550386
0.10025738272020353,-0.5962833634725654
1.5546225688595179,1.8285957022208725
0.2664705469395662,-0.6693536887811792
11.717370322648938,2.681801452697992
1.0282808847652343,2.0400953524919805
-0.5121589770950171,-0.8987258615767278
-0.65858485993399,-1.1601670261821744
-0.65858485993399,-1.1667131123924457
-0.4943504247887977,-1.0980447712775814
-0.6464156819006526,-0.972343092050849
-0.49049190325018727,-1.1103980033286012
-0.49049190325018727,-1.008449083397508
-0.5082015220671143,-0.8946800289527788
-0.6724359572123066,-1.003223754595824
-0.5794357344124303,-0.8829281891700009
-0.6602667791789693,-0.9901668467429044
-0.49187701266597506,-0.8504349408064286
-0.49187701266597506,-0.7882048399039122
-0.6669944561588855,-1.000518667171994
-0.48099401055913316,-0.832060580588274
-0.48099401055913316,-0.8515083643280548
-0.6711497844062493,-1.1058212072625448
-0.4925695689340881,-1.0839816775925832
-0.15460280283221114,-0.4975903809933922
-0.6700614848196527,-1.114563878953861
-0.41658640868302593,-0.6488854030034399
-0.48148869048734705,-1.053617763811829
-0.4785205984363105,-1.0914018032704658
-0.5190845272943946,-0.9395067432819865
-0.6833189624395867,-0.9251879341325346
-0.6575954969571237,-1.0782103301902235
-0.6575954969571237,-1.0649838847260864
-0.4933610586914933,-0.9649821516817648
-0.4419141277265673,-0.8372696692887345
-0.6711497844062493,-1.018557930471847
-0.5027600178932553,-0.7813435652969171
-0.6820327896335294,-1.020436682495264
-0.5119611038755563,-0.8738587479579804
-0.6809444869264947,-1.067104221371717
-0.6809444869264947,-1.089661327729777
-0.6754040492633432,-1.1575804731382102
-0.5119611038755563,-0.9378506781998115
-0.5167100517813025,-0.9104528907067716
-0.5119611038755563,-0.9308160125202621
-0.5167100517813025,-0.9040366147234711
-0.6809444869264947,-1.1153138798997961
-0.511169614118151,-1.0104313947203727
-0.511169614118151,-1.0169155627660402
-0.4953397877656639,-1.1017695036902566
-0.4953397877656639,-1.0686690091881628
-0.6754040492633432,-1.1256115563481888
-0.23513703776955866,-0.7631353161040271
0.49204555530009864,-0.8904253743291445
-0.5732027404811659,-0.9030269513329824
-0.6632348712300058,-1.0684369201178137
-0.6699625482099222,-1.0775408108438767
-0.6699625482099222,-1.0841564365484577
-0.49296531537300975,-1.055680324297373
-0.6730295768706892,-1.0720143369435726
