feature_value,shap_value
-0.5929196873218817,-0.7433898112835728
2.111824716871522,0.8962624044644648
1.4044092961713683,0.7734501632012576
-0.587714799888989,-0.6770561170426317
2.37140852574202,1.0890216384914921
2.2835595520992826,1.1823485846304527
-0.5698807981020568,-0.6104556608550716
3.0136527784872156,0.8944605707921668
-0.5929989497114025,-0.7750995411310303
2.1970316162212464,0.8079103145529641
2.551069585085207,0.7318054752057527
0.9922456903883536,1.4304303548134045
-0.5830911708035084,-0.6616808088866001
2.111824716871522,0.9428438325610798
-0.4245667058044219,0.547639511857729
2.1970316162212464,1.8833946852682122
2.926244149529657,1.156470726164767
2.4605785371494573,1.2059232744911048
2.111824716871522,0.7955855775828522
0.6851045417708521,0.7042711245501637
0.984539639851905,0.9331940948616545
-0.5901367018394124,-1.4668207295848188
0.4631702912666865,0.8482082019920717
-0.5905281201616078,-0.5688344171256915
-0.561294056958863,-0.5878083052791958
0.5714953422257567,1.52276554718393
0.4631702912666865,1.6776911677777278
-0.5892560099962788,-0.8189406673541201
-0.5901367018394124,-1.1427646737024981
-0.5901367018394124,-1.1745884561005808
-0.44504278312075507,0.6013402228575433
-0.5866139357032661,-0.8928908413830856
-0.5866139357032661,-1.017683514200541
-0.5866139357032661,-0.986442074443795
-0.5866139357032661,-0.7935335436723342
1.8641302417013865,1.1237599514700527
2.319276484508907,0.9802978126189599
2.319276484508907,0.9753813630517149
2.319276484508907,1.0674146502933073
2.6833934782603683,1.388583321870056
-0.5910173936825461,-1.0081400917091012
1.8641302417013865,1.0461471212895919
0.36012939013003,0.8089675720479008
2.6833934782603683,1.3372346395118626
1.9497774869726778,1.3415530534422526
2.319276484508907,1.700863049586915
-0.5771465027169387,-1.1390697580374733
1.2099966552558283,1.3650524880916473
2.37140852574202,1.571736609722027
2.5768298109875656,2.3827563585642593
2.267707106341207,1.3378957376114662
-0.12777368201638153,2.3910288827383854
-0.4402234436377883,0.7032971961614614
-0.4402234436377883,0.5399296901420809
-0.5447321641008716,-0.7623112275063875
2.926244149529657,2.057254104580413
1.9497774869726778,0.9134491867042868
-0.4402234436377883,0.705639454534347
1.6283251014680018,1.5863254604210375
-0.49854478971794,0.20465191411757827
-0.5797885770099512,-0.8242438911914467
-0.5830911708035084,-1.1240651270225117
-0.5513862780509686,-0.9620764803533461
-0.5302496824704795,-1.3148450070724693
1.5523654627620158,1.7164822743641814
-0.35685131751880583,1.7925111826358828
-0.5830911708035084,-0.8931300365255825
1.7056057779386884,1.6998997137261747
-0.4210439409046642,1.3190475075074255
0.5336256090440583,1.4981569614071295
-0.4210439409046642,1.940997488569653
0.2623726375793986,2.3940621152740067
-0.5476478326077908,-0.6173267987655953
-0.5929989497114025,-1.0515097252678784
-0.41752117476851786,1.1266078316554078
-0.540157461378374,-1.046858531843018
-0.2132007549450836,2.019365884159349
-0.5153757825178922,-1.2024553030671317
-0.5153757825178922,-1.1268310912288189
-0.37965144158681935,2.0027664256804103
-0.41752117476851786,1.2161556822090958
-0.5654773413591654,-1.3686316707355466
-0.36820245257163536,1.5455188933730446
2.8304689530078826,0.8657355626309163
1.0576370319222894,1.3666220232364164
-0.592876631331168,-0.515686695341753
-0.5698807981020568,-0.9548435127508162
-0.5372952135063835,-0.8973150287407428
-0.2147664282338649,1.5845611170518124
-0.27396846615715015,1.9173154904123682
0.4631702912666865,2.488410094599753
-0.4989362080401352,-0.2701306205582659
-0.5654773413591654,-0.7472640448963366
1.1243494099845373,0.9974579941040105
-0.5435579091342856,-0.9210975310025136
-0.540157461378374,-0.8804070801327114
-0.579568404667362,-0.9775366101676222
-0.1471488939106034,1.3128109696254096
-0.48203182445931986,0.1974984751454593
-0.561294056958863,-1.0906400401960252
1.2099966552558283,1.7965837369214785
1.410402890620921,1.2218410875200583
1.9497774869726778,0.9789536223324673
-0.5223234595914418,-1.0861106353162582
-0.592778776132425,-1.2297474467989007
-0.5153757825178922,-1.2254097005402538
-0.5302496824704795,-0.9874240081119506
2.926244149529657,1.3443370458654498
2.9284370723426987,1.3553224895665335
1.4037487779072122,0.9348592669358811
0.045445955569291284,1.4939065984883182
2.9018049613919996,2.2390209321029952
-0.5771465027169387,-1.3127396085585668
-0.3955038873448949,0.5394781636080433
-0.5553004612729218,-0.8829336163432384
3.327091600161326,1.5200746910599747
