训练集mae,测试集mae,整体mae,训练集mse,测试集mse,整体mse,训练集r2,测试集r2,整体r2
0.16862377941727005,0.4230875659669826,0.1946484848598543,0.05641782667983168,0.3053914097661392,0.08188103404093132,0.9816051285929375,0.8573633320108973,0.9724524009040607
0.17126546649285776,0.3983530836402893,0.19449033642839053,0.06396420711474299,0.37937358134204346,0.09622198402435328,0.9783330335409018,0.8772057864597459,0.9676276115566187
0.15713244886392697,0.5015816364102859,0.19236020668116824,0.05136964661112212,0.5535520672689891,0.10272921236022216,0.9821618732506012,0.8493764748797766,0.9654383558941579
0.1530912307483544,0.4185112984577778,0.18023646494590911,0.04773483631013077,0.3274732277818546,0.07634444452882981,0.9837994264744175,0.8975863926475454,0.9743151002461564
0.16307088763785627,0.32071900741773407,0.17919399079716197,0.0558538149612177,0.19131850887629245,0.0697081586570776,0.9810051411736863,0.9411157137137667,0.9765477753072662
0.15324379606234054,0.42728210454671656,0.18127044124824263,0.05610368766816888,0.3594180939648224,0.08712447922123573,0.9815451862703348,0.8464107839999604,0.9706883254084294
0.1577184012672495,0.516397574306349,0.19440149850988472,0.05900957485693383,0.43971259461831935,0.09794511096889372,0.9802919466145925,0.8411836107643842,0.9670478923235191
0.1556676003922277,0.3445561525988405,0.17498574777699494,0.05522426421923863,0.23529642057564729,0.07364073475568952,0.9813606610491094,0.9152722327587457,0.9752247213052286
0.1546871452808057,0.4678128652102303,0.1867113666372241,0.05388254430522924,0.48169985743449456,0.09763658769344956,0.9812136050684211,0.8730751656381573,0.9671516901761384
0.16395492136107598,0.3847635601139813,0.186537623051714,0.05830563771595419,0.31513327139436176,0.08457210025124588,0.9806988526833799,0.8756237732719944,0.9715470335748534
0.1578563167245462,0.5211435702674344,0.1950106949277961,0.056210594228426246,0.4761415654686292,0.09915807992344701,0.9812496233220455,0.8232437983135117,0.9666398078034927
0.16293057736175887,0.4247320110380117,0.18970572398773927,0.05337763836732886,0.37846064940981966,0.0866247644966745,0.9817892156924443,0.8814090043245091,0.9708564466474414
0.1671428469300633,0.4129423359824814,0.192281431037697,0.06300424538888924,0.3843420144394094,0.09586833540541971,0.9795973247386865,0.7933037244226236,0.9677465911284978
0.16408522475816878,0.46348313740243885,0.19470546582406004,0.06220460642341226,0.3703736002968303,0.0937218898877391,0.9772348990915597,0.9181500293951648,0.9684687293048768
0.16730144972531635,0.4776128316566667,0.19903784105920447,0.061040409579098294,0.4284917830402869,0.09862066368308349,0.9788057757196752,0.8840068273412273,0.9668206131305209
0.15059668554255717,0.37673264178176313,0.17372422652156685,0.047915802604994666,0.4080797241990564,0.08475074913166009,0.983904009197242,0.8590593362694094,0.9714869299404253
0.15648190913481763,0.34534528287622784,0.17579748144928004,0.05485914910075783,0.23827085419059146,0.07361716439403627,0.982173427822215,0.8616817134654416,0.9752326511864395
0.15636008507544302,0.4457333586333333,0.18595507896204547,0.05313786679458986,0.369409983687351,0.08548387874953133,0.9814991971287202,0.9037699378745807,0.9712402798945993
0.15577601326063295,0.3865660127155557,0.17937953593215916,0.05034987485209456,0.2612536413049014,0.07191957823931344,0.9830295730670713,0.9116439209431457,0.9758037776184499
0.15421399365896746,0.4360941083759571,0.18304264175502324,0.0504932090214573,0.32067878877880596,0.07812582513300431,0.9827453761886742,0.8962195919682436,0.973715782476225
0.14881175073867672,0.4693630571671197,0.18159540707794927,0.05299683366170917,0.4867123468006819,0.0973541020509223,0.9822708176894592,0.8276003433902022,0.9672467280725432
0.17664058298248417,0.34971453506375005,0.19434132808170454,0.06619681196534487,0.27017069567531105,0.08705777734477321,0.9774404895167947,0.917331405292214,0.9707107662162826
0.16338613872296937,0.3479739428414353,0.18226443687144886,0.05915620817751869,0.27085961373270506,0.08080769283657184,0.9795654484526991,0.9154944890138231,0.972813509841401
0.15876725450988927,0.35277389506423595,0.178608842748402,0.051361926747392775,0.2651461006627735,0.0732262172614658,0.9826123407999175,0.9111512389510585,0.9753641792625307
0.15526350831361885,0.4297963737564515,0.18334073318845398,0.052167649962085026,0.4027935929715636,0.08802712140623624,0.9822830426284891,0.8740105475312622,0.9703846454985366
0.1566182647371833,0.4932809494324018,0.19104967567192155,0.05422047992971461,0.5485001952001874,0.10477181444601297,0.9818777723879111,0.8026176678071277,0.9647511542236982
0.16513800855096636,0.38551912573979896,0.1876769864452788,0.061772683509674534,0.33485111663261874,0.08970115962452109,0.9798902559531261,0.8384914062499087,0.9698214414031225
0.1724574231708596,0.44899866312422543,0.20074004998427206,0.0630845048807628,0.31425053744084613,0.08877194002895313,0.9778089328314673,0.9232951026001333,0.9701340628690166
0.15389570208071476,0.6366074011700928,0.20326394403303752,0.05290063672461575,0.7441193860046642,0.12359346335552979,0.9816598325127417,0.7916479036447259,0.958418903482645
0.17316915956075948,0.360843647648611,0.19236314129701704,0.06351748554803571,0.28527873652905,0.0861976134892758,0.9789386406302637,0.8898819981462472,0.9710001549535598
0.1612062448169831,0.4321322357893519,0.18891458480279358,0.05930322812453915,0.31902032498865057,0.08586520394018692,0.980407027175541,0.8718726089252853,0.9711119889710612
0.16570542283294834,0.3889576145106415,0.1885380333454397,0.05780457532184196,0.3243775102797113,0.0850677163970786,0.9806943780581515,0.8833124288714566,0.9713802912388437
0.16728092516701187,0.3800632533324915,0.18904275418393593,0.05848316125964711,0.33246355956670814,0.08650388381377837,0.9802684875138034,0.8870408117634627,0.9708971150712086
0.1641717513024789,0.47109766970949074,0.19556190204865057,0.057276732624889276,0.443553787531997,0.0967823405131162,0.9804262283702411,0.8677501338502757,0.9674390883401736
0.15788296557089743,0.5333105955863904,0.1962789731861183,0.055076699721145976,0.5364478137624258,0.10430783638445869,0.9812854780907896,0.8339175917169707,0.9649072524188262
0.16787234080752797,0.3753881869601427,0.18909555234586356,0.05960300327492785,0.2839018450591179,0.08254265754831094,0.980357906944887,0.8809770785184904,0.9722298079758298
0.17342604532832287,0.3484505775861112,0.19132628158196027,0.06399735519306023,0.2757897646955383,0.08565794252854093,0.9788922527381211,0.8873280341715559,0.9711817188461532
0.16710683400406545,0.47541189631238595,0.19863803355832552,0.056135518981677617,0.4488256045343985,0.09629700500411498,0.9814800701181283,0.8068943027628515,0.9676023719159806
0.16344415606223214,0.35254688753919644,0.1827842081451035,0.058950571785109984,0.3118288989574041,0.08481312797318553,0.9806628983931489,0.8608040922476896,0.9714659435503713
0.1541334315462154,0.4943999904286324,0.18893342052282625,0.05071306391751453,0.5028299385804004,0.09695228973530966,0.9829871418232756,0.8242578875459257,0.9673819115703087
0.16108774626638248,0.6528212161293893,0.21137866932055366,0.056096049719902064,0.6744347303074489,0.11933523296181026,0.98051226444625,0.7626192439390705,0.9598515188021547
0.1596460174971776,0.4529800350903163,0.18964608747829412,0.05751536445662351,0.30229979426586484,0.08255013568711411,0.9810127737593758,0.8777872493374256,0.9722272920724568
0.16645523864005982,0.40467585934149425,0.19081871121179744,0.05674697633763368,0.317017296149597,0.08336553177294811,0.9819018976895444,0.7789145906278835,0.9719529647542927
0.16334464735026077,0.40755886778653505,0.18832110171306155,0.06343068500518206,0.24693120053124945,0.0821977831839844,0.9786099380199988,0.9130966194236505,0.972345835586353
0.15504326701938276,0.3631556185671297,0.1763274847913114,0.05379598081403395,0.24482162694449494,0.0733326946228311,0.981493374366978,0.9306996662033554,0.9753283566120471
0.1579281731640113,0.48058595894499234,0.19092726489161163,0.0595965787781828,0.5263854108442729,0.10733634569403289,0.9799267358440275,0.820072036399758,0.96388835761253
0.1637023976777215,0.4361517134025001,0.19156653224048295,0.059126283608499884,0.4126898538157951,0.09528619419788234,0.9809060049029493,0.7792558123206643,0.967942443474408
0.16231830441383774,0.4830608754810605,0.19512152190934914,0.060186412471582726,0.4583886367923561,0.10091163995893453,0.9793340127466645,0.8645557893015298,0.9660498498307573
0.16871927405741224,0.2763857460351002,0.17973061778240307,0.056322269049628414,0.17253389691468266,0.06820754917219078,0.981524262193138,0.9165061000875179,0.9770526320054432
0.16229905123864877,0.5361479724307373,0.2005335999969306,0.053667303164254845,0.4694698578884196,0.09619256444286263,0.981326278076249,0.8774601190405207,0.9676375093167773
0.1594424360169929,0.4791563347158576,0.19214044838392222,0.05300875261244368,0.45214437272723657,0.09382944103327477,0.9822933090581255,0.8375578938568466,0.9684325453964269
0.17258281697275876,0.344325560288262,0.19014741572093524,0.06182024101375229,0.2556271548245286,0.08164140265349078,0.9790540385303115,0.917432495275466,0.9725330211535402
