Seed,MAE,Param
80,-0.5344423126549442,"{'C': 42.539810212712545, 'epsilon': 0.048085473486862235, 'gamma': 0.015265795860063998}"
81,-0.423402075383704,"{'C': 361.96719543814226, 'epsilon': 0.009568974093445483, 'gamma': 0.07901334726429607}"
82,-0.5230908880489569,"{'C': 49.7174342772224, 'epsilon': 0.027708984200287827, 'gamma': 0.004388212269149557}"
83,-0.7341895305518662,"{'C': 43.082165424763005, 'epsilon': 0.0012733446962910444, 'gamma': 0.011962609089877231}"
84,-0.2657251728004004,"{'C': 264.85316341540283, 'epsilon': 0.04378510334583075, 'gamma': 0.0036034129559036295}"
85,-0.5839215709008805,"{'C': 915.0894007848377, 'epsilon': 0.004838090539128997, 'gamma': 0.0018148556798497377}"
86,-0.5098860559397989,"{'C': 564.0478569192268, 'epsilon': 0.004397793564993943, 'gamma': 0.001170325622008159}"
87,-0.49968599497764143,"{'C': 164.2826973857351, 'epsilon': 0.003577855141531197, 'gamma': 0.0012270318344115981}"
88,-0.5401336350481363,"{'C': 376.1631199415653, 'epsilon': 0.0014195196697952518, 'gamma': 0.006722151809265138}"
89,-0.40018893274638534,"{'C': 108.9825321218211, 'epsilon': 0.04588133781428741, 'gamma': 0.0017849357688665168}"
90,-0.3609011769802647,"{'C': 26.39124953254718, 'epsilon': 0.001644672852361461, 'gamma': 0.02347124994254612}"
91,-0.5493720266237361,"{'C': 108.59172061726959, 'epsilon': 0.002960612225760386, 'gamma': 0.0009828806982806928}"
92,-0.6774675088310647,"{'C': 327.7317343331292, 'epsilon': 0.002510840322106647, 'gamma': 0.0005084285294613352}"
93,-0.6726568120363189,"{'C': 986.7974175430771, 'epsilon': 0.01886079398528617, 'gamma': 0.007484729481012115}"
94,-0.1747433299701212,"{'C': 163.04934756518617, 'epsilon': 0.016172168556443392, 'gamma': 0.00011006093485879529}"
95,-0.3990079683234631,"{'C': 94.8727157198374, 'epsilon': 0.08243816411306926, 'gamma': 0.0023435287724320737}"
96,-0.2912672015150125,"{'C': 10.946038146070137, 'epsilon': 0.09985174688439949, 'gamma': 0.019738465248308138}"
97,-0.5595993043066041,"{'C': 527.6799228898941, 'epsilon': 0.01986700804560455, 'gamma': 0.006694853372142782}"
98,-0.6657696752904532,"{'C': 75.31372236857862, 'epsilon': 0.003396151478052801, 'gamma': 0.0025729558118472674}"
99,-0.4301914774843544,"{'C': 388.20657425632345, 'epsilon': 0.03499106626356235, 'gamma': 0.002111053688753267}"
100,-0.5548654222354632,"{'C': 605.6033233926377, 'epsilon': 0.01375008225799199, 'gamma': 0.000617621944656589}"
101,-0.5062140428486946,"{'C': 539.1408966134784, 'epsilon': 0.05191902428612973, 'gamma': 0.002515248032747055}"
