0.9172986097251413,0.5304035750465677,0.8794944850787833
0.9069619280528362,-0.18259886676165937,0.8592302396646823
0.9104698654896721,0.10440665094425483,0.7958079508066369
0.9130420026938101,0.5488064549596534,0.8753984304300588
0.8936359042198799,0.7196536395922264,0.876101258442644
0.909398541284832,0.478352933684017,0.8408162856179461
0.9200836848973813,0.35169864472276824,0.8295360754942187
0.9117066185217423,0.4665798657983954,0.8519703171881627
0.9047624994241837,0.07196798795218973,0.8537432485082622
0.913958902333877,0.25404124303484055,0.8872611199673517
