0.886176987,0.634518316,0.868477165
0.883571732,0.490168876,0.830804915
0.887126342,0.438092591,0.862885799
0.884059829,0.208023888,0.842977331
0.896737832,0.306589588,0.790648946
0.889171964,0.726469062,0.879911809
0.888164216,0.661670032,0.873602715
0.881864522,0.561758088,0.838337175
0.900642647,0.402801897,0.862987869
0.900589092,0.439181351,0.868241096
0.894224773,0.206173201,0.774510139
0.896695619,0.423060118,0.804508496
0.888698629,0.369770709,0.823977617
0.884229735,0.466261708,0.857798946
0.895547218,0.477542912,0.852040734
0.883479856,0.496962733,0.832242327
0.90225188,0.330769369,0.8358302
0.910979602,0.402225677,0.853450355
0.906446489,0.223506321,0.851289955
0.884285278,0.522639538,0.849575653
0.893445399,0.300486525,0.817647994
0.881554797,0.753429495,0.872163494
0.913537339,0.689641324,0.903041761
0.901285936,0.44798485,0.875558236
0.899697829,0.467728632,0.852730299
0.896201357,0.616236705,0.875041022
0.920751552,0.430192866,0.900148504
0.895757225,0.521142254,0.846330044
0.875411691,0.581509579,0.855260746
0.890485834,0.331511221,0.860841844
0.910414618,0.531077781,0.879759894
0.912223206,0.5515088,0.886661546
0.879943078,0.223621936,0.835040659
0.882058145,0.382712496,0.818580317
0.873956895,0.418703322,0.844029681
0.905480331,0.598293117,0.87579518
0.90535108,0.205593225,0.834725825
0.901575403,0.650717219,0.875908786
0.905001478,0.462260644,0.85841163
0.904668886,0.040713356,0.800482731
0.910798006,0.314651771,0.855942553
0.899219291,0.332619016,0.839909157
0.866472507,0.506390774,0.810778794
0.911492688,0.139641186,0.838758584
0.901669487,0.294002541,0.808615527
0.8779017,0.3356577,0.837353293
0.912437678,0.191958606,0.851560487
0.87976042,0.196117734,0.817664506
0.897569683,0.329893682,0.857964912
0.917830511,0.513709179,0.876208307
0.900674673,0.37603889,0.850073143
0.900325064,0.661002085,0.887091632
0.881677983,0.623804695,0.857088281
0.922568874,0.090022104,0.861983645
0.888042622,0.296289567,0.806381406
0.892967906,0.529499196,0.842599933
0.909303956,0.61376742,0.867861529
0.917467357,0.154189482,0.844138384
0.909634184,0.332040339,0.807493358
0.919487658,-0.022752672,0.79517884
0.910554759,0.225019048,0.87431723
0.876339638,0.545469564,0.844751941
0.898320141,0.362763289,0.818589993
0.89614235,0.449329642,0.857810885
0.894396452,0.014099006,0.855915813
0.876005288,0.484451341,0.83445256
0.925965006,0.526901972,0.854466325
0.906542859,0.242036823,0.843502212
0.92859012,0.249930679,0.836541837
0.90844506,0.376883309,0.849689658
0.8850674,0.394982443,0.821625626
0.882547695,0.525648239,0.832731314
0.909608526,0.480279907,0.851464944
0.892083482,0.602973164,0.857561549
0.910252307,0.355824453,0.846258944
