Seed,MAE,Param
232,-0.6414490288961889,"{'n_estimators': 14, 'max_depth': 5}"
233,-0.5102597389976345,"{'n_estimators': 73, 'max_depth': 48}"
234,-0.7568158707655166,"{'n_estimators': 92, 'max_depth': 22}"
235,-0.8080029476991952,"{'n_estimators': 12, 'max_depth': 45}"
236,-0.5141080366723983,"{'n_estimators': 6, 'max_depth': 31}"
237,-0.5137506905137931,"{'n_estimators': 100, 'max_depth': 24}"
238,-0.6340634505966166,"{'n_estimators': 99, 'max_depth': 6}"
239,-0.6724549995584195,"{'n_estimators': 15, 'max_depth': 13}"
240,-0.5913864143702889,"{'n_estimators': 74, 'max_depth': 23}"
241,-0.6151629164216177,"{'n_estimators': 78, 'max_depth': 31}"
242,-0.45208736480622724,"{'n_estimators': 82, 'max_depth': 19}"
243,-0.6493403027114006,"{'n_estimators': 5, 'max_depth': 11}"
244,-0.4660101837398203,"{'n_estimators': 5, 'max_depth': 14}"
245,-0.7137223187980735,"{'n_estimators': 11, 'max_depth': 16}"
246,-0.3876958071244919,"{'n_estimators': 69, 'max_depth': 38}"
247,-0.44435717453674173,"{'n_estimators': 31, 'max_depth': 9}"
248,-0.4046800392214417,"{'n_estimators': 62, 'max_depth': 9}"
249,-0.5913187590752442,"{'n_estimators': 26, 'max_depth': 50}"
250,-0.554352962259913,"{'n_estimators': 17, 'max_depth': 43}"
251,-0.37874431531715924,"{'n_estimators': 99, 'max_depth': 9}"
252,-0.4218357832687851,"{'n_estimators': 14, 'max_depth': 27}"
253,-0.5527449070824959,"{'n_estimators': 51, 'max_depth': 30}"
254,-0.5154482639233858,"{'n_estimators': 11, 'max_depth': 34}"
255,-0.7340577418325265,"{'n_estimators': 70, 'max_depth': 11}"
256,-0.11253783937480633,"{'n_estimators': 100, 'max_depth': 17}"
257,-0.326706066163586,"{'n_estimators': 34, 'max_depth': 16}"
258,-0.7988347906158781,"{'n_estimators': 30, 'max_depth': 49}"
259,-0.3979552264520856,"{'n_estimators': 74, 'max_depth': 11}"
260,-0.8364544494162354,"{'n_estimators': 13, 'max_depth': 43}"
261,-0.4705702831830072,"{'n_estimators': 58, 'max_depth': 15}"
262,-0.7395259248015517,"{'n_estimators': 5, 'max_depth': 35}"
263,-0.529115836762356,"{'n_estimators': 35, 'max_depth': 6}"
264,-0.6209175183869329,"{'n_estimators': 93, 'max_depth': 21}"
265,-0.16943718923333517,"{'n_estimators': 69, 'max_depth': 30}"
266,-0.48763710378996317,"{'n_estimators': 60, 'max_depth': 7}"
267,-0.5273396031220756,"{'n_estimators': 75, 'max_depth': 14}"
268,-0.6478064161327033,"{'n_estimators': 99, 'max_depth': 18}"
269,-0.2528617212375176,"{'n_estimators': 31, 'max_depth': 14}"
270,-0.6065958943811499,"{'n_estimators': 31, 'max_depth': 27}"
271,-0.549426828615694,"{'n_estimators': 53, 'max_depth': 19}"
272,-0.7019239978509597,"{'n_estimators': 75, 'max_depth': 5}"
273,-0.7754855868265451,"{'n_estimators': 31, 'max_depth': 31}"
274,-0.5968943511633791,"{'n_estimators': 10, 'max_depth': 39}"
275,-0.5115106392432561,"{'n_estimators': 65, 'max_depth': 12}"
276,-0.32231336825442514,"{'n_estimators': 97, 'max_depth': 15}"
277,-0.393009631938006,"{'n_estimators': 5, 'max_depth': 12}"
278,-0.5722148657786026,"{'n_estimators': 49, 'max_depth': 22}"
279,-0.4918069284874572,"{'n_estimators': 79, 'max_depth': 10}"
280,-0.7488919333167627,"{'n_estimators': 83, 'max_depth': 18}"
281,-0.4630779552176775,"{'n_estimators': 47, 'max_depth': 12}"
282,-0.5232065458962718,"{'n_estimators': 51, 'max_depth': 25}"
283,-0.6237503718237901,"{'n_estimators': 13, 'max_depth': 21}"
284,-0.5815715808606587,"{'n_estimators': 17, 'max_depth': 44}"
285,-0.6090485336488873,"{'n_estimators': 92, 'max_depth': 12}"
286,-0.5479817803335072,"{'n_estimators': 18, 'max_depth': 17}"
287,-0.3393678667431069,"{'n_estimators': 23, 'max_depth': 39}"
288,-0.47503888182214116,"{'n_estimators': 79, 'max_depth': 17}"
289,-0.4897346027444375,"{'n_estimators': 9, 'max_depth': 31}"
290,-0.5217198254862958,"{'n_estimators': 42, 'max_depth': 32}"
291,-0.6040117753052527,"{'n_estimators': 98, 'max_depth': 12}"
292,-0.5286883623743798,"{'n_estimators': 9, 'max_depth': 21}"
293,-0.018965261976427894,"{'n_estimators': 6, 'max_depth': 33}"
294,-0.4454977317105965,"{'n_estimators': 78, 'max_depth': 31}"
295,-0.3930318363613763,"{'n_estimators': 20, 'max_depth': 39}"
296,-0.38635837588096267,"{'n_estimators': 88, 'max_depth': 10}"
297,-0.5051837984259538,"{'n_estimators': 27, 'max_depth': 28}"
298,-0.5291317447154666,"{'n_estimators': 45, 'max_depth': 21}"
299,-0.43110706432166357,"{'n_estimators': 16, 'max_depth': 21}"
300,-0.5655793995705958,"{'n_estimators': 57, 'max_depth': 17}"
301,-0.714726471188106,"{'n_estimators': 17, 'max_depth': 50}"
302,-0.3290686545211984,"{'n_estimators': 59, 'max_depth': 19}"
303,-0.4844085451875072,"{'n_estimators': 13, 'max_depth': 39}"
304,-0.612146928857785,"{'n_estimators': 100, 'max_depth': 24}"
305,-0.22085093988900084,"{'n_estimators': 16, 'max_depth': 6}"
306,-0.6881203213548982,"{'n_estimators': 22, 'max_depth': 11}"
307,-0.5033968412699219,"{'n_estimators': 83, 'max_depth': 50}"
308,-0.42049487414480746,"{'n_estimators': 67, 'max_depth': 21}"
309,-0.27676579586698,"{'n_estimators': 99, 'max_depth': 20}"
310,-0.4852382856340183,"{'n_estimators': 60, 'max_depth': 5}"
311,-0.4421156632873924,"{'n_estimators': 17, 'max_depth': 13}"
312,-0.6877856438125751,"{'n_estimators': 29, 'max_depth': 30}"
313,-0.45642609228175013,"{'n_estimators': 65, 'max_depth': 12}"
314,-0.29222023074723225,"{'n_estimators': 77, 'max_depth': 40}"
315,-0.6799706691710721,"{'n_estimators': 20, 'max_depth': 13}"
316,-0.4782466890821261,"{'n_estimators': 7, 'max_depth': 13}"
317,-0.5856539720959029,"{'n_estimators': 15, 'max_depth': 7}"
318,-0.6949351031309985,"{'n_estimators': 97, 'max_depth': 14}"
319,-0.4180515906293013,"{'n_estimators': 5, 'max_depth': 16}"
320,-0.7071209336632083,"{'n_estimators': 90, 'max_depth': 18}"
321,-0.4725165242977225,"{'n_estimators': 80, 'max_depth': 19}"
322,-0.5840539030906937,"{'n_estimators': 32, 'max_depth': 11}"
323,-0.49280736261274827,"{'n_estimators': 53, 'max_depth': 24}"
324,-0.5472834040440315,"{'n_estimators': 97, 'max_depth': 12}"
