训练集mae,测试集mae,整体mae,训练集mse,测试集mse,整体mse,训练集r2,测试集r2,整体r2
1.8913282945673062,3.30623252549706,2.0357062773152403,7.606772814326188,20.571879909605503,8.929742926089384,0.9218036887770837,0.6834770520506588,0.9050283787659545
1.5995603704246513,4.800942750344178,1.9262320418450114,7.387055781377378,54.18607459416285,12.16246586431467,0.9182714322818069,0.5635653963064643,0.8706469927635923
2.9939922138424446,3.006386244107702,2.995256910808287,17.652428350223502,16.428953555591807,17.52758398342435,0.8203119295341204,0.6790564414715983,0.813586675338851
1.7123840601804643,3.680223587283584,1.9131840119256802,7.80631439388664,31.856776868203713,10.260443217796544,0.9206246715355778,0.4310902661498459,0.8908758141147578
1.538052427899114,5.887460859562202,1.9818696148035106,6.152893905213119,91.38010228463807,14.849547821480966,0.9282547677293722,0.44889086828683267,0.8420687311077897
1.721300212756775,2.6812375027893327,1.8192529974539746,7.7613677588767125,13.793097484260613,8.376850383915885,0.9213036904022618,0.7392314312334078,0.9109086265550614
1.6682916000971757,2.625367191014706,1.7659523746805974,8.034925725569641,12.073949553666466,8.44707101415095,0.9178126343047566,0.7983142489663066,0.9101618002295222
1.8569671958746448,3.825075666996875,2.0577945908871174,11.421648406944975,54.15623745524529,15.782320758812352,0.8737219810220006,0.5679668984780808,0.8321482934384379
1.7045291988080578,3.599276612182007,1.8978707716013181,7.918601607451092,40.619631467055996,11.255441389043428,0.9176660942194557,0.4245951459485998,0.8802935845667892
2.947556591453454,3.529254208834254,3.006913491186189,17.75466714847605,21.802915430806568,18.167753707897532,0.8170390380158172,0.6651499028530772,0.8067781975247202
1.752440390815465,4.8558152832368915,2.0691112982054065,6.401814901229089,114.23574658217372,17.40527731765201,0.9259000531989074,0.28797365717752954,0.8148874588476565
2.824541499709724,5.648350392382712,3.1126852642681926,16.696523845249235,82.30502240558793,23.3912685963042,0.7976218479549823,0.5483419354146892,0.751223890799632
1.6818716376937084,4.92384466531526,2.012685211940805,6.752702207714227,64.00801637187456,12.595081204057118,0.9262309732895279,0.44388208038036514,0.8660459442758448
1.679200427678267,3.6949386505318755,1.8848880014388394,8.164472484732611,21.185781890011057,9.493177526087555,0.916406699901671,0.6413446980990373,0.8990360116996143
1.8603295015659633,3.6198781441459706,2.0398752814210663,8.082011843024448,42.82955152975342,11.627679157996793,0.9137892717003501,0.5539482580168702,0.8763346772729679
1.6282483827097314,4.419754627076207,1.913095958665494,6.736699796789638,54.862140611525525,11.647459063599422,0.9255277585573128,0.5536178761134489,0.8761243095481087
1.5726090081638853,5.5177473793151055,1.975174148077275,7.119464067462514,64.46706444050425,12.971260023895345,0.9222065665839653,0.4053474924171663,0.86204512222647
2.3604085618100688,4.372537430611734,2.5657278341367697,10.665467624211953,50.891975429235174,14.770213318602076,0.8846757640171435,0.51394250642867,0.8429124873525738
2.7815068831447873,4.710462971112617,2.978339137019055,14.985239724740898,48.78437368013262,18.43413094467883,0.8439560598784445,0.34652502373441374,0.8039451621007045
1.5521864985454554,3.802673057053579,1.7818279841075089,6.591943794018063,36.56284086261526,9.650198596936145,0.9303596605140315,0.5866033580103818,0.8973660257000368
1.5769467312399144,4.822464517998466,1.9081220156030319,6.838663080400781,56.499505415163775,11.906095971703127,0.9251169899668769,0.5203312373651185,0.8733735958179514
1.8149714113197601,2.9902588251861113,1.9348986984489793,11.233619408865719,17.0498369801993,11.827110997777307,0.8835465759144208,0.7562643382955344,0.8742136346733755
1.7222794124342287,2.7133349791186285,1.8234075314836575,7.714356179442131,10.540093737935269,8.002696746635307,0.9225331381228503,0.7589815988846969,0.9148879099249482
2.9292310257435905,3.6309911322820483,3.000839199880168,16.575888891501585,24.862478204516453,17.421459229564324,0.8321200105178229,0.5250373102647072,0.8147153573189003
1.7936838152731875,3.703132362175733,1.988525503732631,8.079596877270689,41.781885353241435,11.51860590543097,0.9134236736500381,0.582977142464681,0.8774947177931918
1.7751152706262425,3.2711878377500008,1.9277757366592794,9.787840148283523,19.59164624567914,10.788228525568792,0.8987210568249946,0.720160818846413,0.8852625924624082
1.7035811993245205,2.6509221306384183,1.8002486412953262,7.949286267261986,17.996279799560114,8.974489688925061,0.9205438982861642,0.5388610885067088,0.9045524778753405
1.6699396914992377,4.250472316254327,1.9332593470864923,7.674944007930811,41.81393112722057,11.158514122144052,0.9153269034000144,0.6574333672829822,0.8813244473537037
1.7061265745214962,2.658596641923334,1.8033173977257653,8.295940772660286,15.247032423586854,9.005235839081363,0.9149216244851267,0.7588783993510345,0.9042254794666273
2.639945788840501,3.357557397036486,2.713171463146214,13.337061887964342,26.22013375825211,14.651661058401872,0.8638810877021188,0.48143084653997903,0.8441733411582617
1.636381468884661,3.6022373681628217,1.8369790096273304,7.3523920957337,26.408128804996988,9.296855025250364,0.9236056792732183,0.6454001914607934,0.9011239851545675
1.7113313484758146,3.7056845632604065,1.914836778555875,7.641119516677708,25.057362783360304,9.418287196951441,0.9214478027661286,0.6164153466346186,0.8998325022628564
2.6012370087878427,4.046503267841255,2.748713157670844,13.784216614165159,34.76681549724322,15.925298132846592,0.8586189445623899,0.4490939276853051,0.8306276681388959
1.6667056031642828,4.678285458093966,1.974009669993842,7.656591201919404,64.65547212562227,13.472803541072759,0.915872744508524,0.45108282342095396,0.856710993199463
1.7462161449491977,4.052403320752941,1.9815413669699882,9.809465108068393,34.725089524035724,12.351875762758937,0.8994956650442343,0.43075202615490293,0.8686325377807426
1.708403939739718,3.4239769589607136,1.883462411088799,8.57872525927199,24.876755826800917,10.241789602897388,0.9092290454271315,0.7211561126569956,0.8910742032580413
2.0362494721829547,4.870686898105001,2.3254777809505103,13.687559277277076,66.07164621954011,19.032874271385552,0.8546033466276793,0.28957261788472755,0.7975772716797754
2.3380155096729256,4.035657880329423,2.5112443230052213,11.089279879816804,26.784238859593433,12.690806306324625,0.8819990846305347,0.7160548249627768,0.8650278670220664
3.1384906100513463,3.631195595793387,3.1887666290046153,17.99565605700965,43.023777529281965,20.549546003159882,0.8079133415640564,0.5563384432204156,0.7814468215157935
1.809994377406798,4.962147289291503,2.131642633721564,7.251283059881357,95.09719253047376,16.21515137320711,0.9211142019062843,0.1452760387310107,0.8275449554130285
1.77850779583286,3.8885985484749996,1.9938231787555274,9.058994603605372,45.93425955683964,12.821776741690499,0.9046681909344713,0.45860928278886415,0.8636349406317573
1.6239920614265015,4.764812117669746,1.9444839039003021,7.345738366342945,54.45961788745076,12.153277092986599,0.9216419761632283,0.4354136090376336,0.8707447192622607
1.7175944126644724,4.961278044802123,2.0485825383928042,8.8602737421496,54.44417630809146,13.51169237132734,0.8998787100766292,0.6181121570591721,0.8562973939180791
1.8833395085245583,4.666061722106647,2.167290754808445,7.885434647537924,62.97636510922733,13.506958164036844,0.9168522780410179,0.27477490979671526,0.8563477442299927
1.4854454850987453,5.605498009897005,1.9058590080373436,5.520103486185241,90.04884283457538,14.145485052347501,0.9368873785157967,0.36847194222617563,0.8495567386785092
