0.903150044,0.297580529,0.841476114
0.895255235,0.351048246,0.813420104
0.870553085,0.232481197,0.79794756
0.860228384,0.279542891,0.803533924
0.872639306,0.416658901,0.806128373
0.894333944,0.503395147,0.864452979
0.873817018,0.45978668,0.828756366
0.903361064,0.317906382,0.816939081
0.890191751,0.135112412,0.847350745
0.902473888,0.270461144,0.808867824
0.907125011,0.143587125,0.849292937
0.904307487,0.38341372,0.855218874
0.893750367,0.266667486,0.829680837
0.862759958,0.502110171,0.839499768
0.853619113,0.344353891,0.796239927
0.898576717,0.16925992,0.84294263
0.894422067,0.417059953,0.83162904
0.859721038,-0.237427137,0.787981433
0.905926717,0.189346369,0.74122394
0.889338455,0.389427391,0.848198521
0.875958526,0.09765095,0.819397221
0.892929557,0.298376563,0.857763583
0.884859079,0.468932731,0.847273908
0.865615076,0.022889619,0.816495675
0.881943704,0.413615071,0.817846407
0.89166573,0.165150244,0.779087127
0.900327385,0.459727211,0.858129734
0.864525718,0.605305341,0.823264428
0.87439225,0.439049015,0.827714262
0.87181012,0.644854428,0.839875408
0.901551027,0.315146915,0.869596306
0.894894779,-0.046975758,0.856033952
0.877305339,0.284869934,0.805554847
0.908481991,0.206381607,0.821217897
0.90765959,0.074808733,0.746820615
0.887017545,-1.049289397,0.823639199
0.913934292,-0.07238769,0.853952325
0.891077047,-0.258031444,0.859221083
0.924584899,-0.329389577,0.893800932
0.873119861,0.34547684,0.847790248
0.905135806,0.274578012,0.873218019
0.890540878,0.404913318,0.841561172
0.886791063,0.067757668,0.813873009
0.889979723,0.462035505,0.858451191
0.900684843,0.187175406,0.842510714
0.868537183,0.598554487,0.826664056
0.877851525,0.342731498,0.845045375
0.874844016,0.367081747,0.833688714
0.892943255,0.243394133,0.852270704
0.878372698,0.403814625,0.813784635
0.894583662,0.037179968,0.863709249
0.8837741,0.379102277,0.857292212
0.874168272,0.606317187,0.843008253
0.898135446,0.287835614,0.787308196
0.911317539,0.012524246,0.852870818
0.879263386,0.025904374,0.826433032
0.86528284,0.531431907,0.813269626
0.882928501,0.497698365,0.831177669
0.885226674,0.327691282,0.743835401
0.902752244,0.30928097,0.847589946
0.908314003,0.007001948,0.832612515
0.888603238,0.490572646,0.847913607
0.917181977,0.152299413,0.821909556
0.89221859,0.430682323,0.843985546
