Seed,MAE,Param
52,0.16030007369664281,"{'C': 1.158484053277579, 'epsilon': 0.005684160776732316, 'gamma': 0.06250317215298776}"
53,0.13134284891208947,"{'C': 1.4815937995985504, 'epsilon': 0.0023026829410749236, 'gamma': 0.0254609643146206}"
54,0.14543100075416399,"{'C': 1.4798721148117069, 'epsilon': 0.060005366572249086, 'gamma': 0.03986291300746772}"
55,0.14002093720048614,"{'C': 1.2306520812064285, 'epsilon': 0.0380083669055367, 'gamma': 0.039727093789137385}"
56,0.13444076337976918,"{'C': 1.4788947147343086, 'epsilon': 0.006616893938475261, 'gamma': 0.07136565030148688}"
57,0.1035122041583354,"{'C': 1.4907527653646728, 'epsilon': 0.0036300032837969453, 'gamma': 0.04622360469425563}"
58,0.1261935705199462,"{'C': 1.4637984698699587, 'epsilon': 0.003030999505740893, 'gamma': 0.08106609785381706}"
59,0.16186733091771394,"{'C': 1.219493717756661, 'epsilon': 0.002375818853184293, 'gamma': 0.01982601367643884}"
60,0.14616586304854062,"{'C': 1.4489031797541576, 'epsilon': 0.002216930379223078, 'gamma': 0.08082715107415013}"
61,0.1228056140529365,"{'C': 1.4961547963092665, 'epsilon': 0.014094526054105692, 'gamma': 0.04739190499277109}"
62,0.11632523575507242,"{'C': 1.478907429552101, 'epsilon': 0.005589635386346413, 'gamma': 0.042759080066426855}"
63,0.13337464709233463,"{'C': 1.4427682993576065, 'epsilon': 0.040474626652866906, 'gamma': 0.04754613250999862}"
64,0.12471657087728824,"{'C': 1.4802303971000066, 'epsilon': 0.038198053935767806, 'gamma': 0.0412823210232138}"
65,0.11862040969781101,"{'C': 1.4799573794179677, 'epsilon': 0.006686837094641757, 'gamma': 0.05099529241214153}"
66,0.1408269225535572,"{'C': 1.434067993370882, 'epsilon': 0.003198010658504042, 'gamma': 0.08098434171391938}"
67,0.11707632142987895,"{'C': 1.489410550888802, 'epsilon': 0.0028832679210709527, 'gamma': 0.036229888664789454}"
68,0.12276015824469098,"{'C': 1.4398125769045775, 'epsilon': 0.007129026654718835, 'gamma': 0.03985437511395578}"
69,0.20762698222557754,"{'C': 1.0754679857738814, 'epsilon': 0.004828009260084508, 'gamma': 0.013925111646421188}"
70,0.11375480415898846,"{'C': 1.489273907488673, 'epsilon': 0.0012822844446203224, 'gamma': 0.03441232939255663}"
71,0.12134164793907085,"{'C': 1.4727323091536209, 'epsilon': 0.013184248705046616, 'gamma': 0.05493620123703534}"
72,0.10768759067495343,"{'C': 1.4914520183585513, 'epsilon': 0.0030469132843232364, 'gamma': 0.03719720308286604}"
73,0.1123037087183266,"{'C': 1.4261082277156893, 'epsilon': 0.0016395470146984936, 'gamma': 0.03448263575284725}"
74,0.12522861870333646,"{'C': 1.4578662065692218, 'epsilon': 0.015090590009637557, 'gamma': 0.03935197220876768}"
75,0.12918874080204443,"{'C': 1.4760970800046238, 'epsilon': 0.032212938398122955, 'gamma': 0.04672820392312493}"
76,0.1615468671301104,"{'C': 1.0557758944366633, 'epsilon': 0.001223306277145401, 'gamma': 0.03301063288835116}"
77,0.15130840022321193,"{'C': 1.1878453818000025, 'epsilon': 0.005498304246391321, 'gamma': 0.04844320035968169}"
78,0.11634489509601914,"{'C': 1.4546720028677929, 'epsilon': 0.015382511647257584, 'gamma': 0.0373005193533022}"
79,0.1219180166277595,"{'C': 1.4756470566424185, 'epsilon': 0.013090955062595064, 'gamma': 0.04038686541064559}"
80,0.11693972326611268,"{'C': 1.462126863940964, 'epsilon': 0.0030820324242918553, 'gamma': 0.041160049934923774}"
81,0.11865609787706534,"{'C': 1.3563671278636902, 'epsilon': 0.0013183980265567621, 'gamma': 0.05124970079424798}"
82,0.11137130591289587,"{'C': 1.4817082994929824, 'epsilon': 0.014568356057499631, 'gamma': 0.046637323597496116}"
83,0.14263049297375713,"{'C': 1.4343798894893056, 'epsilon': 0.005342059155288743, 'gamma': 0.08402684892592732}"
