Seed,MAE,Param
115,3.9184629776990336,{'alpha': 0.03966246585067765}
116,3.9071486738012235,{'alpha': 0.022954999093492454}
117,3.949756213674562,{'alpha': 0.10307680888371976}
118,4.016974610954336,{'alpha': 0.016431051285839125}
119,3.9534724221740856,{'alpha': 0.018028519933584317}
120,3.924676663354903,{'alpha': 0.00954067285284472}
121,3.9127868297014667,{'alpha': 0.028075606245161495}
122,3.9629995864856906,{'alpha': 0.0178874155381638}
123,3.8935747450209974,{'alpha': 0.1043798610638033}
124,4.015137046905784,{'alpha': 0.07419604504487175}
125,3.9579137257153167,{'alpha': 0.03128472678162969}
126,3.983501046064573,{'alpha': 0.07089026476690845}
127,3.9831556675036883,{'alpha': 0.08790862302627428}
128,3.933697790922702,{'alpha': 0.06985418924885443}
129,3.9971173102622504,{'alpha': 0.0224443744880072}
130,4.018151147752412,{'alpha': 0.09916980462443707}
131,3.991246601321922,{'alpha': 0.012007426324836375}
132,3.931131397957017,{'alpha': 0.020101558149264218}
133,3.92688375571519,{'alpha': 0.01086956983393124}
134,3.9619087260166386,{'alpha': 0.08643528854890893}
135,3.9284533332201534,{'alpha': 0.048296623739693845}
136,3.942900073852891,{'alpha': 0.073056543899058}
137,3.9649026805960634,{'alpha': 0.0338615611896897}
138,4.020206789711652,{'alpha': 0.09712777212933908}
139,4.000016272176425,{'alpha': 0.09094403324784814}
140,4.037699921692914,{'alpha': 0.014260195611092227}
141,3.9642430583266166,{'alpha': 0.027215874770949933}
142,3.987895611778882,{'alpha': 0.01734941152036141}
143,3.906073368957586,{'alpha': 0.029021290773727483}
144,3.9078252074975706,{'alpha': 0.006869777634921628}
145,4.011626276199494,{'alpha': 0.02150360837689143}
146,4.004971866126052,{'alpha': 0.0866799462688475}
147,3.9027602593840753,{'alpha': 0.056998777763528546}
148,3.9290326158607756,{'alpha': 0.020037077435243758}
149,3.863878474197857,{'alpha': 0.02201318116915407}
150,3.938275547492407,{'alpha': 0.07204058841295792}
151,3.9366375964335987,{'alpha': 0.10523140325785914}
152,4.007339777384655,{'alpha': 0.10038120478324226}
153,3.85826843486031,{'alpha': 0.07643001133231744}
154,3.8650991016350678,{'alpha': 0.027231118405020856}
155,3.9760728983401252,{'alpha': 0.04126330112371078}
156,3.9411595595270765,{'alpha': 0.050371069458442747}
157,3.9587097989348154,{'alpha': 0.061828268212056316}
158,3.9494310336771914,{'alpha': 0.05521697809443138}
159,3.910197611172114,{'alpha': 0.01749280159839881}
160,3.9331420255290186,{'alpha': 0.036639890957425744}
161,3.971826086931512,{'alpha': 0.02649476637351977}
162,3.9049012067273092,{'alpha': 0.03034571832303411}
163,3.918740205302835,{'alpha': 0.018155598022696732}
164,4.0269640757617795,{'alpha': 0.020465241643008367}
165,4.008437135506429,{'alpha': 0.062414559880620966}
166,4.063762016155901,{'alpha': 0.07256510617689266}
167,3.991433105166585,{'alpha': 0.04594497500997423}
168,3.9702848403125017,{'alpha': 0.057225297221835884}
169,3.9881376125581895,{'alpha': 0.08977253643213236}
170,4.00877051555091,{'alpha': 0.07018374420540707}
171,3.8661862554829494,{'alpha': 0.049695666536940825}
172,3.9892994696034547,{'alpha': 0.03342552620854874}
