Seed,MAE,Param
62,3.9088708027335404,{'alpha': 1.110889429332664}
63,3.984622709837856,{'alpha': 3.3468305029569985}
64,3.9931670437063373,{'alpha': 2.3676183088329856}
65,3.9408068877342557,{'alpha': 2.506284448968365}
66,3.9116883239392917,{'alpha': 2.57145043504385}
67,3.964232854334279,{'alpha': 3.0585062968986}
68,3.9009047812421667,{'alpha': 1.1651044917979592}
69,3.9727804289978916,{'alpha': 2.0023140213674537}
70,3.923124003934541,{'alpha': 1.1300228805050054}
71,4.004980206522864,{'alpha': 1.9244741511615278}
72,3.9279336825815148,{'alpha': 2.1173000314088206}
73,3.9603790579620606,{'alpha': 3.7999134941689348}
74,4.004154432338994,{'alpha': 4.1062020398752}
75,4.024677644766079,{'alpha': 6.651237391135739}
76,4.055554878060712,{'alpha': 3.0055033138097405}
77,3.985953772584573,{'alpha': 2.4117100159498794}
78,3.9647540728248596,{'alpha': 1.2531632372702057}
79,3.9064250118287323,{'alpha': 1.7368701074406867}
80,3.9421555588552453,{'alpha': 2.6195867410859472}
81,3.9673528376109726,{'alpha': 5.6432026434530975}
82,3.96667197043469,{'alpha': 2.2220181156735697}
83,4.01795773715486,{'alpha': 6.171924995466728}
84,3.9651433568839494,{'alpha': 0.8763457055206497}
85,3.9243041720847502,{'alpha': 1.3714347359968755}
86,3.9786808822114526,{'alpha': 1.5006607000541372}
87,4.0279882275524725,{'alpha': 3.3010527226543407}
88,3.9396294702946038,{'alpha': 3.2449310129723483}
89,3.9586464714799585,{'alpha': 3.46338579663754}
90,3.9530501574506474,{'alpha': 3.9348179715425884}
91,3.9659662268200098,{'alpha': 3.0059303773671764}
92,3.9968575654400422,{'alpha': 2.980438777385747}
93,3.9777779661360624,{'alpha': 3.3999263948600325}
94,3.995643696124981,{'alpha': 6.016496186585003}
95,3.9778817704760883,{'alpha': 6.083055123173834}
96,3.9511171620879137,{'alpha': 3.57678000587728}
97,3.908560758515928,{'alpha': 2.2933383128032268}
98,4.056073486384641,{'alpha': 3.2387673238197845}
99,4.012138264918753,{'alpha': 1.2509579477601571}
100,4.028290652516741,{'alpha': 1.1469624181868259}
101,3.999472045206677,{'alpha': 2.7701639302157814}
102,4.043823928476021,{'alpha': 0.8147981854244397}
103,3.9096831935751637,{'alpha': 2.787739103174959}
104,3.9268045731192727,{'alpha': 3.211243282536669}
105,3.9082412648079154,{'alpha': 1.8614616841570382}
106,4.004428185582612,{'alpha': 2.7044857980300168}
107,4.027817911464928,{'alpha': 3.055626301902194}
108,4.0927125243815885,{'alpha': 2.226916431628316}
109,3.9885763615062433,{'alpha': 1.2188383883738567}
110,3.943639208641997,{'alpha': 2.8713168439194305}
111,3.9321125176076803,{'alpha': 4.031810013107498}
112,4.0145084224893814,{'alpha': 2.988919724389184}
113,3.928789737294167,{'alpha': 0.662450459609879}
114,4.0685325281432165,{'alpha': 2.2781281349817935}
115,3.933187748361044,{'alpha': 5.964490804731393}
116,3.9177630270347596,{'alpha': 3.235889031257481}
117,3.975527897079233,{'alpha': 2.7743591506649286}
118,4.0091495768844325,{'alpha': 3.306386075496099}
119,3.958845395105447,{'alpha': 1.7341890142018705}
120,3.9306709119107253,{'alpha': 0.8475636543095502}
121,3.923588430846489,{'alpha': 1.2267727340053642}
122,3.962387845061763,{'alpha': 2.351673525123418}
123,3.9392469906879883,{'alpha': 5.82530325800889}
124,4.022887104924346,{'alpha': 1.4852195169852995}
125,3.959834042622266,{'alpha': 3.843655639314439}
126,4.01820855415653,{'alpha': 1.1825821509494179}
127,4.000986886106296,{'alpha': 1.8250162614117262}
128,3.9648840144273,{'alpha': 2.0369390109341796}
129,4.0106057938418855,{'alpha': 0.9765090426069507}
130,4.045192707672219,{'alpha': 1.1144418945757355}
131,4.000884686628466,{'alpha': 1.5718556381806315}
132,3.93519212715278,{'alpha': 2.4809143456783183}
133,3.9258780081017575,{'alpha': 1.4204407980655227}
134,3.9814971129007843,{'alpha': 3.555512871289443}
135,3.9379493173286915,{'alpha': 2.6627373080132615}
136,3.974199535540628,{'alpha': 3.5786523440987175}
137,3.980415932008583,{'alpha': 1.6446994441224003}
138,4.064371098693679,{'alpha': 2.4538028634994125}
139,4.023319245118023,{'alpha': 2.1610391019789605}
140,4.043361709777472,{'alpha': 0.8369821100600144}
141,3.98897976677933,{'alpha': 2.8042453380752437}
142,3.9928915271398027,{'alpha': 1.4589757971698016}
143,3.915105090168453,{'alpha': 1.936284077447401}
144,3.9105407549151368,{'alpha': 0.8037634624071057}
145,4.022898765021335,{'alpha': 2.836642961585379}
146,4.028586218246155,{'alpha': 4.476153014100301}
147,3.9130318367000654,{'alpha': 3.38972868178664}
148,3.9432655063733737,{'alpha': 1.6416689932475739}
149,3.8783776124855653,{'alpha': 1.4434510574142014}
150,3.9718317080741006,{'alpha': 6.00007083994276}
151,3.9581691705533926,{'alpha': 4.850793003730324}
152,4.0422440542135405,{'alpha': 3.3078276615143434}
153,3.874430201761332,{'alpha': 3.1056936083979614}
154,3.8799462504746516,{'alpha': 2.8525243034292718}
155,3.977945758532924,{'alpha': 1.8659165410023009}
156,3.9613538283513505,{'alpha': 1.8030811280823629}
157,3.9809461686799876,{'alpha': 3.39978777551537}
158,3.9492096361687703,{'alpha': 3.145292324173176}
159,3.9245404775187827,{'alpha': 0.6868088443545677}
160,3.9392591262165344,{'alpha': 2.0910815109872134}
161,3.951932548858605,{'alpha': 6.43665259708232}
162,3.911962094296678,{'alpha': 4.271886042733862}
163,3.9240221553797636,{'alpha': 1.8598995646937522}
164,4.044164413648394,{'alpha': 1.3615158122276472}
165,4.0163139423830865,{'alpha': 2.17033727597226}
166,4.085333183785577,{'alpha': 2.59542225931137}
167,4.002145304185831,{'alpha': 3.3962811054000257}
168,3.9941409987423047,{'alpha': 1.8492580456330474}
169,4.040159978377325,{'alpha': 5.447779438795086}
170,4.021665089794397,{'alpha': 2.1439140349144274}
171,3.8747893007410905,{'alpha': 4.837014078982579}
172,3.987717247232615,{'alpha': 2.8227611552468117}
173,4.001305444503717,{'alpha': 1.2159038358360177}
174,3.9596150246147004,{'alpha': 4.701365254455621}
175,3.9531293086924175,{'alpha': 4.345347502129745}
176,4.0295602817108485,{'alpha': 3.689807171525592}
177,3.966282069961832,{'alpha': 1.403716857755312}
178,3.929766194861464,{'alpha': 2.573169223581091}
179,3.961963883578578,{'alpha': 2.0080599819048626}
180,4.0382715769534245,{'alpha': 3.463857370837069}
181,3.976529304610595,{'alpha': 1.1820770476414486}
182,4.022782408015401,{'alpha': 2.7355081682083657}
183,3.9818568337529103,{'alpha': 2.281519032505568}
